Unnamed: 0,week,year,countyx,count,incidence,index,BinX,BinY,Unnamed: 0,X,Y,county
4902,31,2006,LK Rhein-Sieg-Kreis,8.0,54.846085861184854,4902,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
4903,31,2006,LK Schaumburg,1.0,21.658304154784695,4903,6,10,51.0,9.189273542999999,52.27134478,LK Schaumburg
4904,31,2006,LK Viersen,1.0,13.576605999351301,4904,1,8,254.0,6.373294422000001,51.29447845,LK Viersen
4905,31,2006,LK Waldeck-Frankenberg,1.0,16.3679515508634,4905,5,8,96.0,8.865451345,51.1965554,LK Waldeck-Frankenberg
4906,31,2006,LK Wesel,1.0,7.21963741376544,4906,1,9,289.0,6.606887225,51.61954756,LK Wesel
4907,31,2006,SK Duisburg,4.0,34.95417515705247,4907,1,8,73.0,6.72351475,51.44296002,SK Duisburg
4908,31,2006,SK Flensburg,1.0,52.8960592435864,4908,6,15,244.0,9.445634438999999,54.79235391,SK Flensburg
4909,32,2006,LK Burgenlandkreis,1.0,20.773944856717502,4909,10,8,33.0,11.87293244,51.15330828,LK Burgenlandkreis
4910,32,2006,LK Heidenheim,1.0,31.9358444369533,4910,7,3,226.0,10.22091399,48.6697696,LK Heidenheim
4911,32,2006,LK Märkischer Kreis,1.0,10.3429848705116,4911,3,8,320.0,7.718627682,51.26186162,LK Märkischer Kreis
4912,32,2006,LK Paderborn,1.0,10.3918897074106,4912,5,9,288.0,8.727860063,51.64948114,LK Paderborn
4913,32,2006,LK Plön,1.0,37.428262496881,4913,8,14,134.0,10.35137175,54.20944309,LK Plön
4914,32,2006,LK Rems-Murr-Kreis,1.0,10.8357362581795,4914,6,3,112.0,9.504913495,48.90170195,LK Rems-Murr-Kreis
4915,32,2006,LK Reutlingen,1.0,13.9447323773445,4915,6,2,271.0,9.360436238,48.42092937,LK Reutlingen
4916,32,2006,SK Duisburg,3.0,25.82828406839643,4916,1,8,73.0,6.72351475,51.44296002,SK Duisburg
4917,32,2006,SK Kempten,1.0,68.3708740076727,4917,8,1,32.0,10.30300794,47.74331799,SK Kempten
4918,32,2006,SK Köln,1.0,4.33831114367522,4918,2,7,358.0,6.95755812,50.95978658,SK Köln
4919,32,2006,SK Lübeck,1.0,13.22897144747,4919,8,13,129.0,10.74087666,53.87789972,SK Lübeck
4920,33,2006,LK Bernkastel-Wittlich,2.0,71.0329887780132,4920,2,5,24.0,6.947075093,49.9288013,LK Bernkastel-Wittlich
4921,33,2006,LK Plön,1.0,38.240105372734796,4921,8,14,134.0,10.35137175,54.20944309,LK Plön
4922,33,2006,LK Recklinghausen,1.0,7.560833203819059,4922,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
4923,33,2006,Region Hannover,2.0,7.1156286143797685,4923,7,10,344.0,9.740668383,52.42059177,Region Hannover
4924,33,2006,SK Duisburg,1.0,5.55588136341329,4924,1,8,73.0,6.72351475,51.44296002,SK Duisburg
4925,33,2006,SK Köln,1.0,3.71018507639889,4925,2,7,358.0,6.95755812,50.95978658,SK Köln
4926,33,2006,SK Stuttgart,1.0,5.787446385739732,4926,6,3,60.0,9.174547296,48.78448056,SK Stuttgart
4927,34,2006,LK Paderborn,1.0,11.347589267702196,4927,5,9,288.0,8.727860063,51.64948114,LK Paderborn
4928,34,2006,Region Hannover,1.0,2.65178524075264,4928,7,10,344.0,9.740668383,52.42059177,Region Hannover
4929,35,2006,LK Heidekreis,1.0,26.4476410173526,4929,7,11,369.0,9.772533289,52.93105958,LK Heidekreis
4930,35,2006,LK Kleve,1.0,15.281043865085401,4930,1,9,26.0,6.29474665,51.66261436,LK Kleve
4931,35,2006,LK Paderborn,1.0,11.347589267702196,4931,5,9,288.0,8.727860063,51.64948114,LK Paderborn
4932,35,2006,LK Plön,1.0,38.240105372734796,4932,8,14,134.0,10.35137175,54.20944309,LK Plön
4933,35,2006,LK Rhein-Sieg-Kreis,2.0,11.662505706620363,4933,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
4934,35,2006,SK Hamburg,1.0,1.37844208475581,4934,7,12,122.0,10.23793642,53.49789652,SK Hamburg
4935,36,2006,LK Cloppenburg,1.0,18.3915562321832,4935,3,11,99.0,7.908222619,52.91525278,LK Cloppenburg
4936,36,2006,LK Paderborn,4.0,48.484948791271,4936,5,9,288.0,8.727860063,51.64948114,LK Paderborn
4937,36,2006,LK Recklinghausen,2.0,10.821106849163499,4937,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
4938,36,2006,LK Viersen,1.0,13.430731004842501,4938,1,8,254.0,6.373294422000001,51.29447845,LK Viersen
4939,36,2006,SK Frankfurt am Main,1.0,3.49066537899899,4939,5,6,77.0,8.643139599,50.12140723,SK Frankfurt am Main
4940,37,2006,LK Grafschaft Bentheim,1.0,31.8787191839048,4940,2,10,282.0,7.016400346,52.49645878,LK Grafschaft Bentheim
4941,37,2006,LK Gütersloh,1.0,7.140080444906349,4941,4,9,290.0,8.376631488,51.93652035,LK Gütersloh
4942,37,2006,LK Herzogtum Lauenburg,1.0,13.933398355859001,4942,8,13,388.0,10.58870681,53.62530023,LK Herzogtum Lauenburg
4943,37,2006,LK Paderborn,3.0,34.1496141923776,4943,5,9,288.0,8.727860063,51.64948114,LK Paderborn
4944,37,2006,LK Stade,2.0,38.26205254655221,4944,6,13,139.0,9.367416452,53.58313081,LK Stade
4945,37,2006,SK Berlin Neukölln,1.0,12.6376095259492,4945,13,10,404.0,13.45221228,52.44930938,SK Berlin Neukölln
4946,37,2006,SK Bremen,1.0,5.67261450802675,4946,5,12,7.0,8.985246872000001,53.12756903,SK Bremen
4947,37,2006,SK Köln,1.0,4.72162108990754,4947,2,7,358.0,6.95755812,50.95978658,SK Köln
4948,37,2006,SK Lübeck,2.0,45.2068212070221,4948,8,13,129.0,10.74087666,53.87789972,SK Lübeck
4949,38,2006,LK Paderborn,1.0,11.347589267702196,4949,5,9,288.0,8.727860063,51.64948114,LK Paderborn
4950,38,2006,LK Stade,1.0,22.4438902743142,4950,6,13,139.0,9.367416452,53.58313081,LK Stade
4951,38,2006,LK Wittenberg,1.0,43.4352452884824,4951,12,9,359.0,12.66843512,51.77988465,LK Wittenberg
4952,38,2006,SK Berlin Spandau,1.0,14.961598563686499,4952,12,10,409.0,13.17966838,52.52837136,SK Berlin Spandau
4953,38,2006,SK Emden,1.0,69.385552386092,4953,2,12,291.0,7.173407894,53.36926198,SK Emden
4954,38,2006,SK Kassel,1.0,24.3098698071417,4954,6,8,215.0,9.558434569,51.35267505,SK Kassel
4955,38,2006,SK Lübeck,4.0,85.74606581065031,4955,8,13,129.0,10.74087666,53.87789972,SK Lübeck
4956,39,2006,LK Kaiserslautern,1.0,32.497427287006396,4956,3,4,67.0,7.718775309,49.43639149,LK Kaiserslautern
4957,39,2006,LK Stade,1.0,22.4438902743142,4957,6,13,139.0,9.367416452,53.58313081,LK Stade
4958,39,2006,SK Berlin Reinickendorf,1.0,20.1072386058981,4958,13,11,408.0,13.31213383,52.60406511,SK Berlin Reinickendorf
4959,39,2006,SK Berlin Steglitz-Zehlendorf,1.0,18.2439212268023,4959,12,10,402.0,13.22065101,52.43234055,SK Berlin Steglitz-Zehlendorf
4960,40,2006,LK Böblingen,1.0,10.742869420422199,4960,5,3,350.0,8.942495704,48.67913217,LK Böblingen
4961,40,2006,LK Euskirchen,1.0,21.747272529570196,4961,1,6,266.0,6.649498443,50.52506986,LK Euskirchen
4962,40,2006,LK Kaiserslautern,2.0,63.014694974306096,4962,3,4,67.0,7.718775309,49.43639149,LK Kaiserslautern
4963,40,2006,LK Merzig-Wadern,1.0,50.435708481605,4963,1,4,86.0,6.676958699,49.5030989,LK Merzig-Wadern
4964,40,2006,LK Sonneberg,1.0,46.486402727202304,4964,9,6,383.0,11.13610201,50.41597409,LK Sonneberg
4965,40,2006,SK Lübeck,1.0,20.9606986899563,4965,8,13,129.0,10.74087666,53.87789972,SK Lübeck
4966,41,2006,LK Darmstadt-Dieburg,1.0,15.9625412365649,4966,5,5,366.0,8.757112401,49.85856737,LK Darmstadt-Dieburg
4967,41,2006,LK Paderborn,1.0,11.058412994864,4967,5,9,288.0,8.727860063,51.64948114,LK Paderborn
4968,41,2006,LK Rhein-Sieg-Kreis,1.0,4.98869229745909,4968,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
4969,41,2006,SK Lübeck,1.0,14.194464158978,4969,8,13,129.0,10.74087666,53.87789972,SK Lübeck
4970,42,2006,LK Kleve,1.0,13.459755331558599,4970,1,9,26.0,6.29474665,51.66261436,LK Kleve
4971,42,2006,LK Rheingau-Taunus-Kreis,1.0,21.7967813419552,4971,4,6,229.0,8.100802268999999,50.15810985,LK Rheingau-Taunus-Kreis
4972,43,2006,LK Borken,1.0,9.45949496807421,4972,2,9,256.0,6.869320862,51.94162227,LK Borken
4973,43,2006,LK Euskirchen,1.0,20.633919871611198,4973,1,6,266.0,6.649498443,50.52506986,LK Euskirchen
4974,43,2006,LK Leer,1.0,23.2003608945028,4974,3,12,331.0,7.816364299,53.37698084,LK Leer
4975,43,2006,SK Köln,1.0,2.89117613044987,4975,2,7,358.0,6.95755812,50.95978658,SK Köln
4976,43,2006,SK Wolfsburg,1.0,39.49013843487421,4976,8,10,85.0,10.79581876,52.40809139,SK Wolfsburg
4977,44,2006,LK Leer,1.0,18.4195984527537,4977,3,12,331.0,7.816364299,53.37698084,LK Leer
4978,45,2006,LK Birkenfeld,1.0,41.5359054827395,4978,2,5,141.0,7.312170131,49.7137353,LK Birkenfeld
4979,45,2006,LK Höxter,1.0,30.320385405787807,4979,6,9,216.0,9.187340625,51.68815354,LK Höxter
4980,46,2006,LK Heinsberg,1.0,14.7078049418225,4980,1,7,255.0,6.170897208,51.0466673,LK Heinsberg
4981,46,2006,LK Neuwied,1.0,21.0268091817067,4981,3,7,336.0,7.561404467999999,50.63868118,LK Neuwied
4982,47,2006,LK Oberbergischer Kreis,1.0,10.8612356465754,4982,3,7,41.0,7.493526602,51.0346558,LK Oberbergischer Kreis
4983,47,2006,LK Werra-Meißner-Kreis,1.0,,4983,7,8,239.0,9.936517026,51.20757939,LK Werra-Meißner-Kreis
4984,47,2006,LK Wesel,1.0,9.66531173315148,4984,1,9,289.0,6.606887225,51.61954756,LK Wesel
4985,48,2006,SK Frankfurt am Main,1.0,7.02447248162905,4985,5,6,77.0,8.643139599,50.12140723,SK Frankfurt am Main
4986,49,2006,LK Aschaffenburg,1.0,23.3884694845441,4986,6,5,225.0,9.220855631000001,49.98359099,LK Aschaffenburg
4987,49,2006,LK Ostholstein,1.0,13.2115909691436,4987,8,13,133.0,10.84224256,53.99349327,LK Ostholstein
4988,49,2006,LK Recklinghausen,1.0,7.210700679808839,4988,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
4989,50,2006,LK Bad Tölz-Wolfratshausen,1.0,30.539013589861003,4989,10,1,315.0,11.48927975,47.740659,LK Bad Tölz-Wolfratshausen
4990,50,2006,LK Germersheim,1.0,28.430629264594398,4990,4,4,0.0,8.238553946,49.13685059,LK Germersheim
4991,50,2006,LK Gifhorn,1.0,23.9189943391713,4991,8,10,298.0,10.61457645,52.54643632,LK Gifhorn
4992,50,2006,LK Rheinisch-Bergischer Kreis,1.0,15.9103364152244,4992,2,7,68.0,7.194022331,51.02777057,LK Rheinisch-Bergischer Kreis
4993,50,2006,SK Freiburg i.Breisgau,1.0,19.1781113822091,4993,3,1,39.0,7.812223322999999,47.98973442,SK Freiburg i.Breisgau
4994,51,2006,Region Hannover,2.0,6.80067296337549,4994,7,10,344.0,9.740668383,52.42059177,Region Hannover
4995,51,2006,SK Erlangen,1.0,42.78074866310161,4995,9,5,265.0,10.98199828,49.58757013,SK Erlangen
4996,51,2006,SK Halle,1.0,19.6187424386097,4996,10,8,153.0,11.97334237,51.47775484,SK Halle
4997,51,2006,SK Hamburg,1.0,2.39640858233794,4997,7,12,122.0,10.23793642,53.49789652,SK Hamburg
4998,1,2007,LK Herzogtum Lauenburg,1.0,21.6094217078646,4998,8,13,388.0,10.58870681,53.62530023,LK Herzogtum Lauenburg
4999,1,2007,SK Leverkusen,1.0,26.8360318454245,4999,2,7,5.0,7.016196182000001,51.05635665,SK Leverkusen
5000,1,2007,SK Mönchengladbach,1.0,15.5287540762979,5000,1,8,253.0,6.430418459,51.16880353,SK Mönchengladbach
5001,2,2007,LK Rottal-Inn,2.0,58.24582380238321,5001,12,2,156.0,12.83641293,48.44287554,LK Rottal-Inn
5002,2,2007,SK Heidelberg,1.0,32.3857502698812,5002,5,4,207.0,8.685847398,49.40535296,SK Heidelberg
5003,3,2007,LK Neuwied,1.0,19.167900156537897,5003,3,7,336.0,7.561404467999999,50.63868118,LK Neuwied
5004,3,2007,LK Rhein-Neckar-Kreis,1.0,6.71068378139575,5004,5,4,167.0,8.900597803,49.50474932,LK Rhein-Neckar-Kreis
5005,3,2007,LK Rhein-Sieg-Kreis,1.0,6.20443617186288,5005,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
5006,3,2007,SK Dresden,1.0,8.10628236883585,5006,13,8,361.0,13.78121489,51.07334504,SK Dresden
5007,4,2007,LK Wesermarsch,1.0,37.4539628373458,5007,5,12,66.0,8.553380696,53.51768902,LK Wesermarsch
5008,4,2007,StädteRegion Aachen,1.0,7.126201061803958,5008,1,7,309.0,6.417590692999999,50.61051921,StädteRegion Aachen
5009,5,2007,LK Rendsburg-Eckernförde,1.0,17.4066087091066,5009,7,14,3.0,9.808401912999999,54.29850433,LK Rendsburg-Eckernförde
5010,5,2007,LK Rottal-Inn,1.0,29.5974743488556,5010,12,2,156.0,12.83641293,48.44287554,LK Rottal-Inn
5011,5,2007,SK Offenbach,1.0,32.1853878339234,5011,5,6,105.0,8.778771061,50.09344655,SK Offenbach
5012,6,2007,LK Euskirchen,1.0,12.3823675086677,5012,1,6,266.0,6.649498443,50.52506986,LK Euskirchen
5013,6,2007,LK Schwarzwald-Baar-Kreis,1.0,21.3670140784882,5013,4,1,74.0,8.407281961,48.00086478,LK Schwarzwald-Baar-Kreis
5014,6,2007,SK Worms,1.0,38.3566314353904,5014,4,5,227.0,8.340753802,49.66079506,SK Worms
5015,7,2007,LK Rhein-Sieg-Kreis,1.0,6.428112277694451,5015,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
5016,7,2007,LK Rottal-Inn,3.0,94.0050809048772,5016,12,2,156.0,12.83641293,48.44287554,LK Rottal-Inn
5017,7,2007,SK Bremen,1.0,5.031727839431969,5017,5,12,7.0,8.985246872000001,53.12756903,SK Bremen
5018,7,2007,SK Gelsenkirchen,1.0,12.9992994821946,5018,2,8,325.0,7.066820644,51.56146472,SK Gelsenkirchen
5019,7,2007,SK Herne,2.0,46.38303150561582,5019,2,8,326.0,7.215503437000001,51.53652305,SK Herne
5020,7,2007,SK Kassel,1.0,20.8850625391595,5020,6,8,215.0,9.558434569,51.35267505,SK Kassel
5021,8,2007,LK Cuxhaven,1.0,24.777006937561893,5021,5,13,78.0,8.856585532999999,53.59001778,LK Cuxhaven
5022,8,2007,LK Holzminden,1.0,61.9642672725395,5022,6,9,104.0,9.536701352,51.86720447,LK Holzminden
5023,8,2007,LK Stormarn,1.0,18.754688672168,5023,8,13,228.0,10.5808881,53.89921455,LK Stormarn
5024,8,2007,LK Verden,1.0,32.953754897294104,5024,6,11,279.0,9.190999161,52.96728834,LK Verden
5025,8,2007,SK Bochum,2.0,25.7313508059346,5025,2,8,268.0,7.232085266,51.47381389,SK Bochum
5026,8,2007,SK Düsseldorf,4.0,28.996990051336898,5026,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5027,8,2007,SK Hamburg,1.0,2.39640858233794,5027,7,12,122.0,10.23793642,53.49789652,SK Hamburg
5028,8,2007,SK Kassel,4.0,94.4909209763191,5028,6,8,215.0,9.558434569,51.35267505,SK Kassel
5029,8,2007,SK Straubing,1.0,110.300876279184,5029,11,3,121.0,12.57824627,48.88196844,SK Straubing
5030,9,2007,LK Aschaffenburg,1.0,23.3884694845441,5030,6,5,225.0,9.220855631000001,49.98359099,LK Aschaffenburg
5031,9,2007,LK Wetteraukreis,1.0,11.769936965448696,5031,5,6,89.0,8.895920732,50.3545012,LK Wetteraukreis
5032,9,2007,SK Bochum,3.0,32.99649384666711,5032,2,8,268.0,7.232085266,51.47381389,SK Bochum
5033,9,2007,SK Düsseldorf,2.0,12.269620828443587,5033,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5034,9,2007,SK Essen,1.0,7.40627970226756,5034,2,8,109.0,7.00732044,51.43776931,SK Essen
5035,9,2007,SK Ulm,1.0,19.928478903490802,5035,7,2,272.0,9.950453077,48.39081752,SK Ulm
5036,10,2007,LK Borken,1.0,11.261402169696801,5036,2,9,256.0,6.869320862,51.94162227,LK Borken
5037,10,2007,LK Haßberge,1.0,52.8153516622165,5037,8,5,65.0,10.59888937,50.04727564,LK Haßberge
5038,10,2007,LK Passau,11.0,246.888015319998,5038,13,3,238.0,13.38156136,48.5843481,LK Passau
5039,10,2007,LK Reutlingen,1.0,11.471397981034,5039,6,2,271.0,9.360436238,48.42092937,LK Reutlingen
5040,10,2007,LK Rottal-Inn,3.0,99.9360765645216,5040,12,2,156.0,12.83641293,48.44287554,LK Rottal-Inn
5041,10,2007,SK Duisburg,1.0,9.53778818691945,5041,1,8,73.0,6.72351475,51.44296002,SK Duisburg
5042,10,2007,SK Düsseldorf,3.0,21.16044975052061,5042,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5043,11,2007,LK Passau,9.0,199.7741315165144,5043,13,3,238.0,13.38156136,48.5843481,LK Passau
5044,11,2007,LK Rhein-Neckar-Kreis,1.0,4.73957359636211,5044,5,4,167.0,8.900597803,49.50474932,LK Rhein-Neckar-Kreis
5045,11,2007,LK Rottal-Inn,10.0,337.78640966920864,5045,12,2,156.0,12.83641293,48.44287554,LK Rottal-Inn
5046,11,2007,SK Düsseldorf,7.0,47.89069816217634,5046,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5047,11,2007,SK Flensburg,1.0,55.0206327372765,5047,6,15,244.0,9.445634438999999,54.79235391,SK Flensburg
5048,11,2007,SK Kassel,1.0,24.4704858750918,5048,6,8,215.0,9.558434569,51.35267505,SK Kassel
5049,12,2007,LK Dingolfing-Landau,1.0,47.9488545551412,5049,11,3,313.0,12.62161502,48.6344399,LK Dingolfing-Landau
5050,12,2007,LK Göppingen,1.0,17.5428337524121,5050,7,3,219.0,9.729747831000001,48.66954431,LK Göppingen
5051,12,2007,LK Passau,9.0,196.43701760682941,5051,13,3,238.0,13.38156136,48.5843481,LK Passau
5052,12,2007,LK Rhein-Kreis Neuss,1.0,9.09499724623694,5052,1,8,365.0,6.643107827000001,51.14760705,LK Rhein-Kreis Neuss
5053,12,2007,LK Sigmaringen,1.0,23.4542966968532,5053,6,1,176.0,9.262390337000001,48.04993413,LK Sigmaringen
5054,12,2007,SK Düsseldorf,9.0,58.10846460823503,5054,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5055,12,2007,SK Flensburg,1.0,30.768178865679804,5055,6,15,244.0,9.445634438999999,54.79235391,SK Flensburg
5056,12,2007,SK München,1.0,1.60906367690716,5056,10,2,83.0,11.55480833,48.15608074,SK München
5057,13,2007,LK Amberg-Sulzbach,1.0,32.4137434272131,5057,10,4,262.0,11.80205943,49.4990781,LK Amberg-Sulzbach
5058,13,2007,LK Konstanz,1.0,10.3804432449266,5058,6,1,270.0,9.129606178,47.8477235,LK Konstanz
5059,13,2007,LK Offenbach,1.0,13.236462040768304,5059,5,5,31.0,8.82952864,50.03082093,LK Offenbach
5060,13,2007,LK Passau,8.0,171.58787094607118,5060,13,3,238.0,13.38156136,48.5843481,LK Passau
5061,13,2007,LK Rottal-Inn,2.0,66.8220558838906,5061,12,2,156.0,12.83641293,48.44287554,LK Rottal-Inn
5062,13,2007,LK Uelzen,1.0,52.3438408747237,5062,8,12,222.0,10.75615881,53.12483317,LK Uelzen
5063,13,2007,SK Düsseldorf,5.0,37.01262316197562,5063,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5064,13,2007,SK München,1.0,1.64899342692898,5064,10,2,83.0,11.55480833,48.15608074,SK München
5065,14,2007,LK Mettmann,2.0,14.280731938672762,5065,2,8,324.0,6.963113017,51.24188999,LK Mettmann
5066,14,2007,LK Passau,8.0,164.4855415707624,5066,13,3,238.0,13.38156136,48.5843481,LK Passau
5067,14,2007,SK Bremen,1.0,4.90518014274074,5067,5,12,7.0,8.985246872000001,53.12756903,SK Bremen
5068,14,2007,SK Düsseldorf,2.0,16.495643150497383,5068,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5069,14,2007,SK Kassel,1.0,24.4704858750918,5069,6,8,215.0,9.558434569,51.35267505,SK Kassel
5070,14,2007,SK Solingen,1.0,21.8136868766436,5070,2,8,302.0,7.073292041,51.15819221,SK Solingen
5071,15,2007,LK Mettmann,9.0,75.6766265253389,5071,2,8,324.0,6.963113017,51.24188999,LK Mettmann
5072,15,2007,LK Passau,11.0,235.68866749414872,5072,13,3,238.0,13.38156136,48.5843481,LK Passau
5073,15,2007,LK Recklinghausen,2.0,9.035796254926687,5073,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
5074,15,2007,LK Reutlingen,1.0,15.2023175088469,5074,6,2,271.0,9.360436238,48.42092937,LK Reutlingen
5075,15,2007,LK Rhein-Kreis Neuss,1.0,9.09499724623694,5075,1,8,365.0,6.643107827000001,51.14760705,LK Rhein-Kreis Neuss
5076,15,2007,SK Düsseldorf,5.0,38.319146380621206,5076,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5077,16,2007,LK Dithmarschen,1.0,23.841375382455396,5077,6,14,346.0,9.177040258,54.33656702,LK Dithmarschen
5078,16,2007,LK Ennepe-Ruhr-Kreis,1.0,14.916838624667498,5078,2,8,264.0,7.341123241,51.34042391,LK Ennepe-Ruhr-Kreis
5079,16,2007,LK Landsberg a.Lech,1.0,35.361373592912,5079,9,1,152.0,10.93797494,48.02392684,LK Landsberg a.Lech
5080,16,2007,LK Mettmann,4.0,34.073766981793625,5080,2,8,324.0,6.963113017,51.24188999,LK Mettmann
5081,16,2007,LK Passau,5.0,111.6106235449879,5081,13,3,238.0,13.38156136,48.5843481,LK Passau
5082,16,2007,LK Recklinghausen,1.0,5.43913457325457,5082,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
5083,16,2007,LK Rottal-Inn,4.0,127.43115394445091,5083,12,2,156.0,12.83641293,48.44287554,LK Rottal-Inn
5084,16,2007,SK Düsseldorf,4.0,22.85011824004179,5084,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5085,16,2007,SK Krefeld,1.0,19.9335548172757,5085,1,8,18.0,6.576357018,51.35105242,SK Krefeld
5086,17,2007,LK Höxter,2.0,57.8042386420115,5086,6,9,216.0,9.187340625,51.68815354,LK Höxter
5087,17,2007,LK Mettmann,3.0,24.01380305026717,5087,2,8,324.0,6.963113017,51.24188999,LK Mettmann
5088,17,2007,LK Nürnberger Land,1.0,22.325858305219306,5088,9,4,224.0,11.39132264,49.51477278,LK Nürnberger Land
5089,17,2007,LK Passau,2.0,41.989551532335,5089,13,3,238.0,13.38156136,48.5843481,LK Passau
5090,17,2007,LK Recklinghausen,2.0,11.3777295016945,5090,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
5091,17,2007,LK Viersen,1.0,12.015540098527401,5091,1,8,254.0,6.373294422000001,51.29447845,LK Viersen
5092,17,2007,Region Hannover,1.0,3.63486563113384,5092,7,10,344.0,9.740668383,52.42059177,Region Hannover
5093,17,2007,SK Düsseldorf,9.0,65.20820498933358,5093,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5094,17,2007,SK Leverkusen,1.0,16.2832562894077,5094,2,7,5.0,7.016196182000001,51.05635665,SK Leverkusen
5095,17,2007,SK Münster,1.0,16.5881800001843,5095,3,9,354.0,7.62755318,51.95097008,SK Münster
5096,18,2007,LK Mettmann,7.0,54.98271670065696,5096,2,8,324.0,6.963113017,51.24188999,LK Mettmann
5097,18,2007,LK Passau,2.0,37.0868658230783,5097,13,3,238.0,13.38156136,48.5843481,LK Passau
5098,18,2007,LK Recklinghausen,5.0,25.59420980471336,5098,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
5099,18,2007,LK Trier-Saarburg,1.0,25.448890145624198,5099,1,5,177.0,6.697399572,49.70835048,LK Trier-Saarburg
5100,18,2007,LK Vechta,1.0,28.7838810266251,5100,4,11,101.0,8.237883748,52.67723648,LK Vechta
5101,18,2007,SK Baden-Baden,1.0,98.4952120383037,5101,4,3,20.0,8.213670253,48.75892687,SK Baden-Baden
5102,18,2007,SK Düsseldorf,4.0,31.988237434858718,5102,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5103,18,2007,SK München,2.0,5.562159845157829,5103,10,2,83.0,11.55480833,48.15608074,SK München
5104,18,2007,SK Münster,1.0,15.864202427223,5104,3,9,354.0,7.62755318,51.95097008,SK Münster
5105,19,2007,LK Coesfeld,1.0,17.3632882209382,5105,3,9,190.0,7.404507927999999,51.85010267,LK Coesfeld
5106,19,2007,LK Mettmann,11.0,91.0531041086756,5106,2,8,324.0,6.963113017,51.24188999,LK Mettmann
5107,19,2007,LK Ostholstein,1.0,13.2115909691436,5107,8,13,133.0,10.84224256,53.99349327,LK Ostholstein
5108,19,2007,LK Passau,1.0,19.2498957297315,5108,13,3,238.0,13.38156136,48.5843481,LK Passau
5109,19,2007,LK Recklinghausen,3.0,16.370079554435982,5109,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
5110,19,2007,LK Starnberg,1.0,27.235587834770797,5110,9,1,148.0,11.28948897,47.98903175,LK Starnberg
5111,19,2007,Region Hannover,8.0,29.622564794528923,5111,7,10,344.0,9.740668383,52.42059177,Region Hannover
5112,19,2007,SK Düsseldorf,8.0,60.26006245632212,5112,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5113,19,2007,SK München,1.0,1.84047574252971,5113,10,2,83.0,11.55480833,48.15608074,SK München
5114,19,2007,SK Münster,1.0,14.1870802988745,5114,3,9,354.0,7.62755318,51.95097008,SK Münster
5115,20,2007,LK Forchheim,1.0,34.8499515972894,5115,9,5,296.0,11.17250092,49.72855850000001,LK Forchheim
5116,20,2007,LK Mettmann,17.0,135.06664662569978,5116,2,8,324.0,6.963113017,51.24188999,LK Mettmann
5117,20,2007,Region Hannover,2.0,7.164637436804551,5117,7,10,344.0,9.740668383,52.42059177,Region Hannover
5118,20,2007,SK Düsseldorf,1.0,8.24402308326463,5118,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5119,20,2007,SK Solingen,1.0,24.7657572130268,5119,2,8,302.0,7.073292041,51.15819221,SK Solingen
5120,21,2007,LK Mettmann,9.0,69.90954535376022,5120,2,8,324.0,6.963113017,51.24188999,LK Mettmann
5121,21,2007,LK Recklinghausen,4.0,21.826838535756604,5121,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
5122,21,2007,LK Würzburg,1.0,25.30150965674289,5122,7,5,367.0,9.917228179,49.72641812,LK Würzburg
5123,21,2007,Region Hannover,1.0,2.3463621609995498,5123,7,10,344.0,9.740668383,52.42059177,Region Hannover
5124,21,2007,SK Düsseldorf,1.0,4.30850834653811,5124,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
5125,21,2007,SK München,1.0,3.62852748307191,5125,10,2,83.0,11.55480833,48.15608074,SK München
5126,22,2007,LK Mettmann,1.0,8.95473382053718,5126,2,8,324.0,6.963113017,51.24188999,LK Mettmann
