,week,year,county,count,incidence
247,09,2001,LK Mayen-Koblenz,1.0,14.1464948129519
248,09,2001,LK Märkisch-Oderland,1.0,13.4782999371013
249,09,2001,LK Märkischer Kreis,1.0,7.764142601419111
250,09,2001,LK Neckar-Odenwald-Kreis,2.0,47.1976401179941
251,09,2001,LK Nordfriesland,11.0,250.6964101994792
252,09,2001,LK Ostallgäu,1.0,26.0763748044272
253,09,2001,LK Osterholz,1.0,36.132969327123796
254,09,2001,LK Peine,2.0,63.4927845395701
255,09,2001,LK Plön,1.0,38.0630154366674
256,09,2001,LK Rastatt,1.0,15.133044684518099
257,09,2001,LK Regen,5.0,267.5404954668023
258,09,2001,LK Rhein-Erft-Kreis,1.0,9.4700955427417
259,09,2001,LK Rhein-Pfalz-Kreis,1.0,27.779921290222997
260,09,2001,LK Rhein-Sieg-Kreis,2.0,13.56437121288532
261,09,2001,LK Rosenheim,2.0,30.004375896944005
262,09,2001,LK Schleswig-Flensburg,1.0,17.869907076483198
263,09,2001,LK Schwarzwald-Baar-Kreis,1.0,15.696807443774901
264,09,2001,LK Schweinfurt,1.0,40.6467347123114
265,09,2001,LK Sigmaringen,1.0,23.4542966968532
266,09,2001,LK Straubing-Bogen,2.0,74.1665439406188
267,09,2001,LK Tuttlingen,1.0,27.1304976939077
268,09,2001,LK Waldshut,4.0,82.3301143739696
269,09,2001,LK Wesel,1.0,8.354025015663801
270,09,2001,LK Wetteraukreis,1.0,12.231834027603199
271,09,2001,LK Würzburg,1.0,21.0676623087817
272,09,2001,SK Berlin Pankow,1.0,12.476606363069198
273,09,2001,SK Dresden,1.0,4.92778063710728
274,09,2001,SK Erfurt,1.0,13.266802774235899
275,09,2001,SK Frankfurt am Main,1.0,7.1412135302192405
276,09,2001,SK Freiburg i.Breisgau,1.0,19.1781113822091
277,09,2001,SK Kassel,2.0,48.128612297978705
278,09,2001,SK Mannheim,1.0,9.4006068613985
279,09,2001,SK München,1.0,2.98560936287096
280,09,2001,SK Ulm,1.0,20.7523894070581
281,09,2001,SK Wolfsburg,1.0,37.601838312095296
282,09,2001,SK Wuppertal,1.0,13.3485605802174
283,10,2001,LK Aichach-Friedberg,28.0,854.5653990746237
284,10,2001,LK Aurich,2.0,43.6765712851346
285,10,2001,LK Bad Kreuznach,1.0,29.5246530853262
286,10,2001,LK Bamberg,1.0,30.907654795837804
287,10,2001,LK Bayreuth,1.0,40.24054905993611
288,10,2001,LK Biberach,2.0,33.7612415381867
289,10,2001,LK Dachau,1.0,28.279654359779997
290,10,2001,LK Deggendorf,9.0,321.2494499807134
291,10,2001,LK Freising,1.0,18.759575199841603
292,10,2001,LK Freyung-Grafenau,2.0,92.20299995207739
293,10,2001,LK Göttingen,14.0,163.57189988285722
294,10,2001,LK Günzburg,1.0,36.677805852147706
295,10,2001,LK Herzogtum Lauenburg,1.0,20.357154974497
296,10,2001,LK Hochsauerlandkreis,5.0,65.5872204894459
297,10,2001,LK Karlsruhe,1.0,8.098258874342019
298,10,2001,LK Kitzingen,5.0,201.30870333902843
299,10,2001,LK Konstanz,46.0,688.0798497413128
300,10,2001,LK Leer,3.0,65.7384340909011
301,10,2001,LK Limburg-Weilburg,1.0,24.0635277131628
302,10,2001,LK Lüchow-Dannenberg,3.0,235.92673219306369
303,10,2001,LK Main-Tauber-Kreis,8.0,209.2773297352356
304,10,2001,LK Merzig-Wadern,1.0,25.70106802216
305,10,2001,LK Märkischer Kreis,1.0,7.4391231753484
306,10,2001,LK Neckar-Odenwald-Kreis,3.0,79.6750838924753
307,10,2001,LK Neunkirchen,1.0,26.265102433899497
308,10,2001,LK Nordfriesland,9.0,202.7190793222057
309,10,2001,LK Ortenaukreis,1.0,8.74210781932977
310,10,2001,LK Paderborn,1.0,13.162320663381
311,10,2001,LK Regen,15.0,787.1691726476103
312,10,2001,LK Rhein-Erft-Kreis,1.0,9.96374304613767
313,10,2001,LK Rhein-Kreis Neuss,1.0,8.000177781728482
314,10,2001,LK Rhein-Pfalz-Kreis,2.0,50.9357856864879
315,10,2001,LK Rhein-Sieg-Kreis,5.0,34.1246907459251
316,10,2001,LK Rheingau-Taunus-Kreis,1.0,22.328350803200397
317,10,2001,LK Rhön-Grabfeld,1.0,40.142729705620006
318,10,2001,LK Saarlouis,1.0,20.8097297047331
319,10,2001,LK Schleswig-Flensburg,1.0,17.869907076483198
320,10,2001,LK Schwarzwald-Baar-Kreis,1.0,15.4921334389094
321,10,2001,LK Segeberg,1.0,15.933997840058101
322,10,2001,LK Sigmaringen,4.0,102.4347310142286
323,10,2001,LK Soest,7.0,97.7052942303976
324,10,2001,LK Steinfurt,1.0,6.728091651559611
325,10,2001,LK Straubing-Bogen,1.0,34.961639312421106
326,10,2001,LK Südliche Weinstraße,1.0,36.3284088156939
327,10,2001,LK Tuttlingen,4.0,106.46590836756539
328,10,2001,LK Waldshut,6.0,127.29288281160771
329,10,2001,LK Westerwaldkreis,1.0,18.197442248395102
330,10,2001,LK Würzburg,3.0,74.0130339551168
331,10,2001,LK Zollernalbkreis,1.0,17.3048636280608
332,10,2001,SK Augsburg,1.0,15.5439072201449
333,10,2001,SK Berlin Pankow,2.0,21.6867469879518
334,10,2001,SK Berlin Spandau,1.0,15.044003710854199
335,10,2001,SK Berlin Treptow-Köpenick,1.0,22.5532821290298
336,10,2001,SK Cottbus,1.0,42.914362006484794
337,10,2001,SK Düsseldorf,1.0,7.59269414097102
338,10,2001,SK Essen,1.0,8.47733020614041
339,10,2001,SK Karlsruhe,1.0,16.6283291300612
340,10,2001,SK Köln,13.0,54.9344933438141
341,10,2001,SK Leipzig,1.0,8.6102979163079
342,10,2001,SK München,2.0,6.81327916255624
343,10,2001,SK Nürnberg,1.0,10.0085628815765
344,10,2001,SK Stuttgart,1.0,7.30421656190526
345,10,2001,SK Wolfsburg,1.0,39.490138434874204
346,10,2001,SK Wuppertal,2.0,25.3785635733018
347,10,2001,SK Würzburg,2.0,66.1829899586329
348,11,2001,LK Aichach-Friedberg,19.0,557.6602613661995
349,11,2001,LK Aschaffenburg,1.0,26.4371530123667
350,11,2001,LK Aurich,1.0,24.402809034462198
351,11,2001,LK Bamberg,8.0,228.6479694125644
352,11,2001,LK Cham,3.0,91.8667959405575
353,11,2001,LK Dachau,1.0,28.279654359779997
354,11,2001,LK Darmstadt-Dieburg,1.0,15.0606189914405
355,11,2001,LK Deggendorf,15.0,543.2680359367411
356,11,2001,LK Düren,1.0,15.9141344037062
357,11,2001,LK Ennepe-Ruhr-Kreis,1.0,14.3132047265383
358,11,2001,LK Fürth,1.0,31.1197939178092
359,11,2001,LK Gießen,1.0,12.3288515674765
360,11,2001,LK Göttingen,4.0,47.2845606237563
361,11,2001,LK Heilbronn,2.0,20.4129096123772
362,11,2001,LK Hochsauerlandkreis,6.0,73.85135598723612
363,11,2001,LK Karlsruhe,3.0,27.520575076823086
364,11,2001,LK Kitzingen,16.0,639.8235633908131
365,11,2001,LK Konstanz,4.0,55.374539369386
366,11,2001,LK Lüchow-Dannenberg,3.0,234.0937847043877
367,11,2001,LK Main-Tauber-Kreis,2.0,53.506805110455
368,11,2001,LK Märkischer Kreis,7.0,57.64894409812089
369,11,2001,LK Neckar-Odenwald-Kreis,4.0,101.2563099291946
370,11,2001,LK Neuburg-Schrobenhausen,1.0,41.39358399448079
371,11,2001,LK Nordfriesland,10.0,233.09533573151816
372,11,2001,LK Passau,1.0,24.3608656227585
373,11,2001,LK Regen,17.0,908.6054992351985
374,11,2001,LK Regensburg,1.0,20.1843504003229
375,11,2001,LK Rhein-Erft-Kreis,2.0,19.433838588879368
376,11,2001,LK Rhein-Lahn-Kreis,2.0,54.550823288587594
377,11,2001,LK Rhein-Neckar-Kreis,2.0,16.66754163773232
378,11,2001,LK Rhein-Sieg-Kreis,4.0,27.66813444262926
379,11,2001,LK Rhön-Grabfeld,2.0,99.73559397478562
380,11,2001,LK Rottweil,1.0,24.2571255306246
381,11,2001,LK Schleswig-Flensburg,1.0,22.706343900193
382,11,2001,LK Schweinfurt,2.0,72.5723649599074
383,11,2001,LK Soest,3.0,41.395573318865104
384,11,2001,LK Tuttlingen,2.0,51.30462425385279
385,11,2001,LK Waldeck-Frankenberg,1.0,22.1724027493779
386,11,2001,LK Waldshut,8.0,174.2379793830585
387,11,2001,LK Werra-Meißner-Kreis,1.0,40.1902337731931
388,11,2001,LK Würzburg,3.0,79.2367835574385
389,11,2001,LK Zwickau,1.0,8.55773619351894
390,11,2001,SK Berlin Neukölln,1.0,14.186185807509197
391,11,2001,SK Bonn,1.0,12.501736352271099
392,11,2001,SK Braunschweig,1.0,11.169856281182499
393,11,2001,SK Cottbus,1.0,55.4033672935455
394,11,2001,SK Düsseldorf,1.0,7.236384541474531
395,11,2001,SK Essen,3.0,24.37839902905598
396,11,2001,SK Frankfurt am Main,1.0,7.57751162937549
397,11,2001,SK Köln,12.0,51.568984076224346
398,11,2001,SK München,3.0,9.5312391355035
399,11,2001,SK Würzburg,4.0,155.9198077891657
